"","logFC","logCPM","F","PValue","FDR"
"DVL3",-0.216798473714471,6.01684519592198,2.51709218207281,0.118589455241553,0.57423898563896
"ZNF438",0.360691706430879,4.22786504214042,2.51671035566788,0.118616761566599,0.57423898563896
"CLSTN1",-0.228788840357649,7.43306177628975,2.5152232994471,0.118723176527403,0.57423898563896
"KLF7",-0.283725308631883,3.97559396556522,2.51425009494877,0.118792878552097,0.57423898563896
"TLCD1",-0.365685683002331,2.60259418610778,2.51344105550445,0.118850858276693,0.57423898563896
"RYK",-0.276181675401527,5.78584093728697,2.51297774148945,0.118884076102977,0.57423898563896
"LENG8",0.331033919166175,8.68757891940942,2.51277810498364,0.118898392521379,0.57423898563896
"CREB5",-0.505292799213914,5.6056864924972,2.5127343387422,0.118936421246139,0.57423898563896
"HIST1H4C",-0.642377617209792,3.73628577624654,2.51148873944462,0.119025793460117,0.574385147288421
"MED25",0.228860622676561,5.85266445533017,2.50882815149404,0.119182056472464,0.574853799928474
"KAT6B",-0.25293958690162,7.84972673325206,2.50699045095724,0.119314292087788,0.575161250382461
"ILF2",-0.239925717596827,7.12177312045202,2.50607664885276,0.119380108708166,0.575161250382461
"CALCOCO1",-0.243365476429447,5.2415039411634,2.50498917226353,0.119458488014985,0.575161250382461
"HEXB",0.258664051278985,8.73366764800415,2.5046559695993,0.119482515127296,0.575161250382461
"MYNN",-0.176670131116583,4.8644906248654,2.50283603417211,0.119613846925169,0.575343153016786
"NFKBIZ",0.395229232039697,6.17410513459323,2.50297509113833,0.119638698656953,0.575343153016786
"SRPRB",0.200483795472127,4.9955401014471,2.50050104711089,0.119782586720668,0.575748635617597
"RBM4B",-0.193546685759072,3.82688803459744,2.49968676679315,0.119841494994794,0.575748635617597
"CBY1",-0.198293783267638,2.99510193448736,2.49693055268108,0.120041135035562,0.576211691564802
"ZNF17",-0.330395474678702,4.6552980491196,2.49627768613962,0.120088479298038,0.576211691564802
"ZBTB21",0.234088124521977,4.89337606812159,2.49590188580326,0.120115741034087,0.576211691564802
"DDAH2",-0.25238162698751,3.88965366067617,2.4937328687711,0.120273225927799,0.57656174107138
"YTHDF1",-0.227333145862217,4.01009941884603,2.49063082320987,0.120498863032337,0.57656174107138
"PHF11",0.300160645387121,4.40879150475017,2.4906155821389,0.120499972827707,0.57656174107138
"KIAA0753",-0.219376519334163,5.17101092364888,2.48988805608003,0.120552961963302,0.57656174107138
"TSFM",0.295795972874302,3.29275335656431,2.48836455086409,0.120664011877789,0.57656174107138
"UNC119",0.233511243660886,3.18515109851863,2.4880895115051,0.120684072185439,0.57656174107138
"LRRC16A",0.368424061192423,6.9418983824157,2.48841960155212,0.120686073772614,0.57656174107138
"ZNF559",-0.287428201150578,5.29351582279933,2.48781357465221,0.120704201764965,0.57656174107138
"ERLIN1",-0.223893897048582,5.4284402426737,2.4875611437994,0.120722619928003,0.57656174107138
"U2AF1L4",-0.276743575836446,2.29191384501168,2.48585948798253,0.120846861628472,0.576871634659683
"MGAT4B",-0.276810587963533,6.1496416693548,2.48072304601123,0.121222767882804,0.578381974007352
"SNORD116-24",-1.14410535176716,7.85124360396654,2.47839614182131,0.121428394223748,0.578469850491525
"SNORD62A",-0.433428147247553,4.76912052386531,2.4781709047585,0.121444934923838,0.578469850491525
"VDAC3",0.206595121653002,5.79899283527325,2.47491436840923,0.121649475214255,0.578469850491525
"TRANK1",0.427005816876316,5.52444392718571,2.47349148188041,0.121789157805799,0.578469850491525
"EFCAB7",-0.229276891296323,3.49351598505765,2.47298329447786,0.121791710952068,0.578469850491525
"IQGAP2",0.400851144198518,6.04425703370164,2.47286591679404,0.121835259089878,0.578469850491525
"ABRACL",0.314607986429274,2.10673819003621,2.47145742621409,0.121904234638435,0.578469850491525
"RNGTT",0.209003946688128,5.3050973132553,2.47137741495647,0.121910138256257,0.578469850491525
"POLI",-0.233982297800858,4.75411604140222,2.47050121688801,0.121974809692397,0.578469850491525
"ERN1",0.271511635256123,4.32504685287495,2.47045270909455,0.12197839115226,0.578469850491525
"SNX13",-0.168677156446093,6.86701631625283,2.47023954885834,0.121994130760432,0.578469850491525
"CARKD",-0.241766223897064,3.42711942683103,2.47013103574768,0.122002144183485,0.578469850491525
"GABPA",-0.152488805692783,5.09559830728636,2.46995779070573,0.122014939140614,0.578469850491525
"UHRF1BP1",0.235765074429812,5.84862005307285,2.4684445811345,0.122126761718936,0.578492983857041
"ZNF75A",-0.291627126944099,3.60246087247984,2.46746491963861,0.122199218587001,0.578492983857041
"ESAM",-0.418686272070303,3.28092110556897,2.46697762427947,0.122243141604334,0.578492983857041
"PSMB6",-0.295568829366859,3.35174898469275,2.46667191373111,0.122257906044075,0.578492983857041
"CDKL3",-0.283129380073871,3.49811478929188,2.46381262079154,0.122469778458718,0.579101747198029
"RABEP1",-0.212328102596742,6.82195299078237,2.46232978285989,0.122579820758945,0.579101747198029
"THEMIS2",0.405600701445058,3.69763035211516,2.46204295568606,0.12260898326104,0.579101747198029
"SEC11A",-0.321227455786286,6.24488337514382,2.46172278060829,0.122624899242056,0.579101747198029
"TMEM57",-0.153348308869182,4.83506761061863,2.46006662555539,0.122747988189319,0.579401504231174
"KANSL2",-0.16084578810178,4.18853122032288,2.45795693593493,0.122904988650191,0.579860963442331
"ITGB3",-0.714087379930791,8.031482655813,2.4569894291468,0.123011962430763,0.580084067377288
"TNPO3",-0.290744697993233,7.32759665223417,2.45569150679144,0.123073833805151,0.580094369908954
"CXADR",-0.832325548940534,2.75618842279428,2.45454531834464,0.123194257816182,0.580380509799068
"YIPF5",0.18701197797049,4.77459747999334,2.45007589319786,0.123493512879993,0.581508455271633
"LRRC23",0.228250068657521,2.85308911395908,2.44789558198606,0.123656896256142,0.581995823105785
"BAG1",-0.237778845824842,4.73814506263316,2.44421884209047,0.123932974038862,0.583012862867229
"LMCD1",-0.371668214693326,3.88753395349396,2.4425293902172,0.124060066554717,0.583328392281228
"ZNF433",-0.51463942704193,4.38912522638142,2.44176901449125,0.124152211405346,0.583368232795606
"SHC1",-0.352839310343286,6.7573973840694,2.44099693831568,0.124188586650284,0.583368232795606
"FERMT3",0.408441826812089,4.42608879757195,2.44013792269475,0.124266720331821,0.583439983045369
"MUC20",0.592579711233058,4.58907917948339,2.43911751962006,0.124352080075031,0.583439983045369
"KMT5B",-0.178301635419009,5.89855255865505,2.43823283768963,0.124383953582674,0.583439983045369
"GSTM4",0.340309186717808,5.36602097172518,2.43602828446413,0.124550513605084,0.583939431610138
"SNORD116-23",-1.14476885059747,6.25132583845639,2.43420610959493,0.124723270407818,0.58446743736431
"FTL",0.391965550725587,10.7095598075822,2.43215377792903,0.124843859858437,0.58475058986224
"NAAA",0.314693942462589,3.86915178540615,2.42496092183827,0.125390536616918,0.586137978848713
"MRPL47",-0.276381465249916,4.65920077645262,2.42428958470045,0.125441699267627,0.586137978848713
"CCDC58",-0.218141675511635,4.40105121431005,2.42339537812611,0.125509883810806,0.586137978848713
"SREBF2",0.275473706089086,7.97401821717368,2.42309553850247,0.12553275648196,0.586137978848713
"UFM1",-0.257884928381096,3.41362935365972,2.4227640947534,0.125558045545983,0.586137978848713
"STX18",0.230091231489576,4.89989629259127,2.42233878411053,0.125590505143809,0.586137978848713
"C17orf62",0.28819884345475,4.58410390346856,2.42203897346731,0.125613392368401,0.586137978848713
"SUN1",-0.180842725429507,6.54353329854743,2.4219192376173,0.125622534205358,0.586137978848713
"L2HGDH",-0.216083021589016,3.77001158207792,2.41972236507967,0.12579040034494,0.586484800176468
"ZNF526",0.25942767536762,5.35620918951978,2.41895018992986,0.125849464132418,0.586484800176468
"DENND6A",-0.180427690916064,5.82039443825987,2.41857860158671,0.125877898257857,0.586484800176468
"TMX2",-0.176480223645446,6.95711836604994,2.41596189099785,0.126078338008598,0.586657683306139
"RPS25",-0.32989984719361,8.24989780325568,2.41573652394634,0.126095618132979,0.586657683306139
"ZNF263",-0.206006695020165,4.72682487192584,2.41573036805694,0.126096090176615,0.586657683306139
"TMEM159",-0.277250811790763,2.83364447518668,2.41252334772704,0.126342284223757,0.587134861136194
"SLC7A6",0.263089745177147,5.98951196564153,2.41249537840732,0.12634443376318,0.587134861136194
"LUC7L3",-0.258130096799936,8.17944877810498,2.41203413691984,0.126379887796781,0.587134861136194
"TM7SF3",0.349835096754545,7.29443542573813,2.41105603863318,0.126465269964823,0.587250816430061
"GGT7",-0.338672832744043,4.23995769656954,2.4075790515694,0.126722920128173,0.58746135442098
"NAE1",-0.263870965803248,5.62317911485251,2.40750240069804,0.126728831382719,0.58746135442098
"LAPTM5",0.491566411785874,6.39645062711835,2.40763523519648,0.126753475821287,0.58746135442098
"REEP5",0.229811842935624,4.85320295418258,2.40644946020516,0.126810065201345,0.58746135442098
"NUB1",0.274451940485206,6.11685341764216,2.40641360112276,0.126812832758022,0.58746135442098
"FAM13B",0.166228801377216,6.94589185412824,2.4055885733708,0.126876526365886,0.587476398165816
"ERMARD",-0.279273962503587,5.16877005627752,2.4043683394289,0.126970797585201,0.587632943681225
"UPF3B",0.242220384816164,5.5609156649033,2.40275166008089,0.127095820095737,0.587931592341965
"SECISBP2",-0.169969754755014,7.32026245479642,2.39936696786997,0.127358023823647,0.588864240505247
"KLC2",-0.227920236473104,3.77918730808534,2.39447214623134,0.127738307384048,0.590341706830983
"ACOT7",0.409211837938996,5.44647848500103,2.39372699176195,0.12783119638466,0.590490208014502
"KIAA1328",-0.245070681001659,3.95899004208721,2.39220359234605,0.12791499349039,0.590596589896961
"MRPL42",-0.235516344926286,4.37021605038616,2.38969183709522,0.128110947214904,0.590700131366279
"DIAPH3",-0.337554203782887,5.69687469548821,2.38959666728367,0.128120443784687,0.590700131366279
"ADAT1",-0.235474108739893,4.34061074811877,2.38894797631892,0.128169045091758,0.590700131366279
"KLF10",-0.279759105647691,4.61990305327573,2.38777351915939,0.128260835228461,0.590700131366279
"MBOAT2",-0.302925593050931,4.87613576372464,2.38682806587527,0.128334782078062,0.590700131366279
"KXD1",0.169391986721024,4.72843763413722,2.38661780962442,0.128351233498527,0.590700131366279
"PRPSAP1",-0.187266534017653,4.46173002109513,2.38498347210924,0.128479193853136,0.590700131366279
"ATP6AP1",0.241958934490075,6.11382591831032,2.38491707390234,0.128484395578741,0.590700131366279
"C4A",0.50895569903337,9.13843635053603,2.38508546128989,0.128506084274569,0.590700131366279
"CCL2",0.662992852291864,4.60201229737097,2.38458622730009,0.128545197843367,0.590700131366279
"RGP1",-0.213120001530083,4.23592804336517,2.38300231022171,0.128634504402959,0.590831166489772
"BDH2",-0.277525339832581,4.75560434562679,2.38033115219292,0.12884424623295,0.591514987783674
"GOLT1B",0.375585484283917,4.49923847102849,2.37933366509443,0.128930529642249,0.591631641923049
"CDK14",-0.40803464237826,5.53353394315752,2.37804966388411,0.129058577229561,0.591766700342021
"ADAM19",0.523301343886025,5.79586580220982,2.37775548158233,0.129081737290368,0.591766700342021
"VPS36",-0.159161495540217,6.23118942011151,2.37184782620553,0.129512963026349,0.593463690548367
"NUFIP1",-0.24995176430729,3.97393060669739,2.37090000929358,0.129587923035515,0.593527344006679
"MTERF2",-0.285545671736516,3.94033684781976,2.36921914297338,0.129720979835897,0.593856902037252
"SNORA53",-0.421439707172342,7.44968684548483,2.36843002700121,0.129818371717257,0.594022954199635
"FIG4",0.255766449028715,6.69630667756339,2.36522797390179,0.130037546161293,0.594659091244408
"SEMA4A",0.425738906199905,4.89996385140737,2.36513546484036,0.130079764171788,0.594659091244408
"RRAGA",-0.209514198066517,5.11011656175697,2.3634650026584,0.130177660647554,0.594826837721474
"ZNF418",-0.400507572771339,5.37463588347198,2.36241682347729,0.130295916479075,0.594844612659182
"GPRIN3",0.470303717104612,4.74986192906744,2.36231576518467,0.130303959291223,0.594844612659182
"MED12",0.196416773635881,7.62252386026325,2.3592171474886,0.130515974954491,0.595366649261376
"SLC22A4",-0.430764324633235,3.95643342291905,2.35822238309866,0.13063021295386,0.595366649261376
"ASAH1",0.422405490286073,8.850182154189,2.35806662069646,0.130642646099862,0.595366649261376
"STK36",-0.281168709564286,5.77402905412534,2.35612037156257,0.130763247614483,0.595366649261376
"SLC36A1",0.198820049612051,4.49800559972384,2.35591897374127,0.130779347478533,0.595366649261376
"KBTBD7",-0.240058385770102,3.76072032864117,2.35583748542009,0.13078586234932,0.595366649261376
"DDX10",-0.18263862578351,5.29349469448819,2.35314147348823,0.131001614194898,0.595913336521562
"RBMS1",-0.16697683614492,6.91096198734079,2.35280482919328,0.131028583202652,0.595913336521562
"ACTB",0.251272469206055,12.9038668568712,2.34537079167066,0.131625757257103,0.597469356581937
"PROCR",-0.327287662677835,3.45523404581255,2.34523369053409,0.131636799792693,0.597469356581937
"ZNF35",-0.340423280295216,3.36133114276409,2.34416575497205,0.131722850857866,0.597469356581937
"HSPA8",0.226999865911783,10.3111730269041,2.34371110795064,0.131759504517317,0.597469356581937
"MCTP2",0.566733192985855,4.70895693159259,2.3438233282072,0.131785313079941,0.597469356581937
"DNPH1",0.317921536644879,2.95669263715741,2.34286043952528,0.13182811682882,0.597469356581937
"PTPN14",-0.324885306302814,6.55359822172934,2.34283647367863,0.131832114102067,0.597469356581937
"RASSF3",0.44691444484731,5.93535297601926,2.34236992139104,0.131902554981485,0.597469356581937
"UBXN2B",-0.193987565922514,5.10937886530854,2.3413995498566,0.131946043262111,0.597469356581937
"DVL1",-0.308167648412366,4.17947380178438,2.33949938172422,0.132099610191719,0.597469356581937
"UBE2Q2",-0.206014387598718,6.55557060164611,2.33834039549884,0.132193377177477,0.597469356581937
"ADCY1",0.825099450439328,5.04524632780406,2.33819075845597,0.132240341934691,0.597469356581937
"ZRANB2",-0.206359928401038,7.00744282755082,2.33666778609627,0.13232883300354,0.597469356581937
"MCFD2",-0.167924072761521,5.75618395418047,2.33647564418912,0.132344403749107,0.597469356581937
"RGS10",0.382442283322894,3.86795504717837,2.33643071071004,0.132352235864143,0.597469356581937
"TINAGL1",-0.434908734014027,3.07517559953286,2.3364170332903,0.132366662319963,0.597469356581937
"ZNF140",-0.303374013159457,4.08164831758733,2.3345810498204,0.132498049888347,0.597469356581937
"ZNF23",-0.368488739491695,4.35002203130388,2.33442327537033,0.1325165652345,0.597469356581937
"GORASP2",0.207665586850718,7.35028729321059,2.33407982909472,0.132538731638096,0.597469356581937
"LUC7L",-0.285984919058339,6.02427151645842,2.33157606827532,0.132742164771518,0.597694864685402
"PIGN",-0.165157852837682,6.34875998057012,2.33110838011567,0.132780204580337,0.597694864685402
"LRRC47",-0.166762280573644,4.35710755145204,2.33064990567309,0.132817507115409,0.597694864685402
"LBHD1",-0.177125665905269,3.33548945993558,2.33043806316476,0.132834747167452,0.597694864685402
"SATB2",-0.374737822796823,5.48137271376796,2.32947390981693,0.132940773347037,0.597785533618934
"FBXO42",-0.196350093064514,4.93896904637339,2.32868010146825,0.132977911686813,0.597785533618934
"UCP2",0.484103153015108,5.36165539236731,2.32826435746965,0.13304664034108,0.597817983113712
"ATP6V0D1",0.247338409028585,4.95038269588999,2.32613258268779,0.133185690076999,0.597905910795547
"SCPEP1",0.324504918193424,6.28538637005777,2.32610677343189,0.1331892475432,0.597905910795547
"RBM5",-0.176240631776027,7.39319357303295,2.32197339334913,0.133525718752783,0.598230633898698
"PANK3",0.177817522323587,5.40015660732829,2.32154991250117,0.133560395651847,0.598230633898698
"FANCC",-0.229658486970814,5.20495866000449,2.32072617056042,0.133627877686065,0.598230633898698
"PREB",0.181479605324842,4.94571460295373,2.31930878540338,0.133744083333845,0.598230633898698
"SP3",-0.185953600876466,6.74923781475644,2.31902670195533,0.133767224038827,0.598230633898698
"MFSD12",0.416083135660527,6.45180109751129,2.31807378723411,0.133880267640465,0.598230633898698
"ZC3HC1",-0.345554944848015,3.99608546863292,2.31677892288454,0.133951784741187,0.598230633898698
"ATG5",0.196793570685742,4.32598485410752,2.31577412406054,0.134034381270618,0.598230633898698
"ACYP1",0.248680021055387,3.96813661332631,2.31348748119187,0.134222565940298,0.598230633898698
"CKLF",0.216031684383873,5.04665915913693,2.31316875646591,0.134248820212082,0.598230633898698
"GANAB",-0.191540533529694,8.10405424073732,2.31089818531537,0.134436024324003,0.598230633898698
"PLD3",0.236116558033967,6.7066549453885,2.30979887637992,0.134526767811599,0.598230633898698
"TRIT1",-0.169210301289885,4.55410980218392,2.30949344828024,0.134551992139513,0.598230633898698
"PSMF1",0.153503218957435,5.29979489659286,2.3094284106486,0.134557364090151,0.598230633898698
"BCAR3",-0.351135855440935,4.92237269417987,2.30858333805934,0.134632768282448,0.598230633898698
"ZNF234",-0.220838438555605,5.80707621402257,2.30810635447568,0.134666616108109,0.598230633898698
"ZNF257",-0.528918395395268,4.27242044891852,2.30845279236411,0.134672806313241,0.598230633898698
"CNST",-0.228179654591441,5.55089118669379,2.30772918529159,0.134697803264536,0.598230633898698
"SRSF9",-0.24146724066599,5.07788155031465,2.30711803167785,0.134748355599727,0.598230633898698
"LRP12",-0.311597925803106,5.16381052968556,2.30630474608286,0.134815661315219,0.598230633898698
"ZNF551",-0.305960201892847,5.8296355062101,2.30611946133663,0.134831000468239,0.598230633898698
"RP2",0.192789313685993,4.83757147538243,2.30577310896201,0.134859679287521,0.598230633898698
"ZNF133",-0.291932650050833,3.4497659363038,2.30414712207958,0.134994408608057,0.598230633898698
"KMT2D",-0.19372555485125,9.18230266351747,2.3040649671329,0.135001220069709,0.598230633898698
"ZCCHC14",-0.21685011214098,5.11316665387998,2.30355660280374,0.135043377302468,0.598230633898698
"CLPX",-0.152281951229659,5.60671114700323,2.30347017063549,0.135050546383942,0.598230633898698
"COG3",-0.217342714178004,5.96810546773432,2.30271835216859,0.135112924101012,0.598230633898698
"FGFR1OP2",0.170023080997006,5.1040399555465,2.3026641134494,0.13511742551915,0.598230633898698
"RLF",-0.192365552825163,6.00002702528447,2.30161233067486,0.135204749876751,0.598230633898698
"ARFIP2",-0.189161890422117,3.73167853509986,2.30157606649916,0.135207761868699,0.598230633898698
"TGFBRAP1",0.210121485493575,5.06387487703193,2.30149207092311,0.135214738581267,0.598230633898698
"NAB1",-0.182961775381602,6.00757421260751,2.30129307503709,0.135231268924317,0.598230633898698
"MAF1",0.230293133906933,4.72582278627556,2.30052813444623,0.135294833206768,0.598239528633565
"ASAH2B",-0.3886820915087,3.51318605857642,2.29753038314014,0.135551483592936,0.599048403075617
"RTN4",-0.202542980285495,7.52123542399889,2.29610147719891,0.13566334979006,0.599048403075617
"ARHGAP28",-0.511165879446468,4.26274817375525,2.29568357276017,0.135733016629294,0.599048403075617
"RRP12",-0.258600527027817,4.90822230618502,2.29515943515321,0.135741922940932,0.599048403075617
"TRAF3IP1",-0.211831709600386,4.56560997105489,2.29463187235963,0.135785948346083,0.599048403075617
"ZER1",-0.19086935640867,4.71709715174135,2.29188243714269,0.136015655914298,0.599434615170687
"RECQL",0.196633048733194,6.28772403254406,2.29150719639296,0.136047040833348,0.599434615170687
"CUL1",-0.250736881228702,6.55709833954252,2.29082833958544,0.136103841169879,0.599434615170687
"SCARNA7",-0.308553991072268,9.64933488173444,2.29063291978339,0.136120197106874,0.599434615170687
"KLRC4",0.831541943800821,3.89222804447984,2.28967693804158,0.13623505296342,0.599668695539618
"MAML1",-0.1818239067875,4.7700407169861,2.28849557773571,0.136299232493285,0.599679601902327
"KIF27",-0.274912770341292,4.26329838913663,2.28492973514081,0.136598529560844,0.600455614715746
"CPT2",-0.186075795120509,5.3321304025318,2.28492207670378,0.13659917318001,0.600455614715746
"KIDINS220",-0.138759930382748,7.56768259270201,2.28309604260446,0.136752733617372,0.600589355520095
"SNORD17",-0.509500725600423,8.13821199101236,2.28259893619782,0.136829375900937,0.600589355520095
"TUBB6",-0.288121336440018,6.02366956838427,2.28186811766748,0.136856107620353,0.600589355520095
"EEA1",-0.259824144525139,7.01315240829743,2.28138845626467,0.136896512758838,0.600589355520095
"MTX1",-0.28045400243132,3.3546607007721,2.28000926955529,0.137012767455919,0.600589355520095
"LPIN1",0.275757530242539,6.43911665062532,2.27973778203326,0.137035665107788,0.600589355520095
"TFPT",0.216270115047967,2.65129144098228,2.27942363854891,0.137062165916614,0.600589355520095
"NCAM1",0.922268207415952,4.77615533564638,2.27757839631617,0.137252745948493,0.601080473295383
"TMEM160",0.196111839213892,2.3584402005406,2.27663185207137,0.137297937104203,0.601080473295383
"GTF2H2",0.30445181150474,7.18910727405995,2.27430826248962,0.137494523920019,0.601534269350613
"ATP13A3",-0.181890109699014,8.1538866444156,2.27316836075521,0.137591083418374,0.601534269350613
"DLC1",-0.431774418820878,7.42873327826427,2.27202374359192,0.137722913058846,0.601534269350613
"DDX21",-0.261778373388084,7.20286728562774,2.27159712959331,0.137724308113348,0.601534269350613
"DST",-0.299508172118133,11.1428761030851,2.27081518722689,0.137790664301498,0.601534269350613
"RPS24",-0.317901661649945,10.6774570903072,2.27000840000347,0.137859167393288,0.601534269350613
"MTERF1",-0.246623765723,4.0114467129926,2.26905793670065,0.137939920075927,0.601534269350613
"SRGN",0.473811947091655,5.75459347054257,2.2685482472136,0.138018034694164,0.601534269350613
"MARS",0.226435654981706,7.00087096440435,2.26730277387083,0.138089184224469,0.601534269350613
"SLC35B4",-0.334047042739185,5.76645278380036,2.26719888185452,0.138102208030691,0.601534269350613
"DCN",-0.59411174343124,8.50251171674691,2.26670890407796,0.138174516868779,0.601534269350613
"PABPN1",-0.159510731951964,7.63644343216633,2.2639207785498,0.138377323302972,0.601534269350613
"MXRA8",-0.460178590555351,3.77054223041195,2.26331677407377,0.138463638234106,0.601534269350613
"FBXO11",-0.131805024654964,7.41375054784692,2.26180502428605,0.138557933031545,0.601534269350613
"NSD1",-0.176229474734323,8.68998509147082,2.26088118250071,0.138636881157057,0.601534269350613
"RAB8A",0.178458903553476,4.75483103360161,2.26014857919266,0.138699523553863,0.601534269350613
"TRMT112",-0.189441321138736,4.18714585591292,2.25957492702028,0.138748597327933,0.601534269350613
"AKT3",-0.268493555202741,7.02810001382086,2.25850751071214,0.138839963960499,0.601534269350613
"YWHAE",-0.208675391454199,8.08914940482783,2.25798513388188,0.138884702599345,0.601534269350613
"APOO",0.285977755746031,4.05673214194853,2.25766262926759,0.138912331592085,0.601534269350613
"PAWR",-0.42736948094362,3.36534361325228,2.25777090446017,0.138932583146577,0.601534269350613
"TMEM175",0.214743484538001,4.04764072090673,2.25714614505794,0.138956592012004,0.601534269350613
"WDR48",-0.169360215673556,6.04889818706531,2.25522739471674,0.139121162711182,0.601534269350613
"FAM216A",-0.242414089915963,3.01771961990813,2.25496979096048,0.139143274397171,0.601534269350613
"GLG1",-0.19800348418819,7.9813068818147,2.2549603491729,0.139144084919684,0.601534269350613
"CSNK1G1",-0.127499355173338,5.10052939338711,2.25489157874636,0.139149988624557,0.601534269350613
"PCF11",-0.158807594774793,7.15591862101338,2.25457193683385,0.139177432570505,0.601534269350613
"OPHN1",-0.241000463506032,5.35697304693191,2.25426515005651,0.139203778656361,0.601534269350613
"RBMX2",-0.179826757104074,3.69994366469016,2.25391562747812,0.139233801784929,0.601534269350613
"METAP2",-0.21688482557849,6.49903784702134,2.25328868570469,0.139287673222402,0.601534269350613
"ATE1",-0.175537678060131,5.22174336567177,2.25290954484189,0.139320263433299,0.601534269350613
"RALGAPB",-0.157532684540461,7.40051459874833,2.25183772829775,0.139412442206972,0.601664975936752
"USP13",-0.251821345068194,5.18249956122709,2.24895758968706,0.139660489131606,0.602131177129582
"MSMO1",-0.501228933508203,4.33229856312021,2.24869126073133,0.139718216213815,0.602131177129582
"ATM",0.205287085860496,9.98404828723719,2.24797295244988,0.139745405861817,0.602131177129582
"MTUS1",-0.393142163565706,6.73281027156543,2.24811074613673,0.139768282292863,0.602131177129582
"PROSER1",-0.28639912515056,6.80677240332862,2.24579496545749,0.139933450387796,0.602335480979687
"CD4",0.406615978697039,4.41267002936037,2.24552457639949,0.139991576001497,0.602335480979687
"RPL5",-0.360688959141263,9.68060773987496,2.24414930539723,0.140076875577175,0.602335480979687
"HLA-DQB2",0.638224927743202,4.49163993788583,2.24415180402031,0.140110270171438,0.602335480979687
"CNTROB",-0.212133085735486,5.1725736013186,2.24357313087896,0.140125581077793,0.602335480979687
"ADGRL4",-0.418992659644503,4.46566238092897,2.24314853261118,0.140197089484049,0.60237644239411
"VRK2",0.195016604751639,5.6147830848252,2.23919766201658,0.140504834261304,0.603081457284498
"CCDC91",0.222090469634634,5.73268788798823,2.23887369140254,0.140532962111786,0.603081457284498
"MUC6",-0.438100849054959,6.49308342774603,2.23910846130316,0.140547330049325,0.603081457284498
"THNSL2",-0.606950677428429,4.16231916158237,2.23707643850664,0.140723870633872,0.60357250604175
"POP5",-0.214807675422976,3.00885298413854,2.2358132291231,0.140798998737625,0.60362834968283
"ADAMTS6",-0.513761042552845,4.42591956264044,2.23363630043051,0.141023330259453,0.604053907328493
"ANO1",-0.449754407097916,4.78845917233304,2.23175118851308,0.141187738431695,0.604053907328493
"DHX30",-0.210105332728349,5.44502973390092,2.230064143149,0.141300320337143,0.604053907328493
"SNRPA1",-0.172569942735003,5.52386607134984,2.23001441660055,0.141304665471516,0.604053907328493
"ZRANB1",-0.20755336675407,5.91453399053079,2.23000727149793,0.141305289827347,0.604053907328493
"CDCA2",0.363080657355793,4.43728371739055,2.22961174643764,0.141347055381492,0.604053907328493
"ADIPOR1",0.223970778884127,5.99888428199328,2.22886925189703,0.141404773263384,0.604053907328493
"ALPK1",0.311413606997797,5.42103490278485,2.22819587091647,0.141463676937126,0.604053907328493
"MZT2A",0.286115132885266,3.13315689891247,2.22791185734666,0.14148852936942,0.604053907328493
"ARPP19",-0.225415135909073,6.34769373138436,2.22697483601706,0.141570558558525,0.604053907328493
"BMI1",-0.305061499507938,6.10241171695663,2.22644915280844,0.141616602195237,0.604053907328493
"AUH",-0.186971121510541,5.50168791843061,2.22613548234974,0.141644084247519,0.604053907328493
"CASC4",-0.253924308666211,6.70905265249963,2.22438632297678,0.141797448648256,0.60444272079491
"ZNF416",-0.302802823653056,3.52785482198123,2.22201436534148,0.142005725399515,0.605065166662816
"EML1",-0.473081481781499,3.87336825769904,2.22112940546844,0.142118249129255,0.605279256479944
"NEK7",0.25165279666655,5.89085466604875,2.2199933609688,0.142183464145729,0.605291759979122
"QRICH2",-0.385437851231632,4.73025010888453,2.21720246769625,0.142461589524669,0.606114816777738
"R3HCC1",0.278202954007677,4.4663482932333,2.21638402765157,0.142501528587008,0.606114816777738
"SLC17A5",0.301422971999007,5.91574879884627,2.2156023110218,0.142570523739754,0.606143009722951
"ZNF649",-0.320096873140038,3.90128451311144,2.21321050678288,0.142781866517833,0.606776108739316
"WDR82",-0.170266492670401,5.60864240195229,2.21110295354122,0.142968392260123,0.607205439037443
"GSK3A",0.150127161042574,5.53796344829993,2.21065757881459,0.143007845452897,0.607205439037443
"FOXD3",-0.755331208061385,4.85434353842028,2.20877078646394,0.143209833465063,0.607612364778385
"SLC16A1",0.309663457007636,6.62263319424514,2.20816681465988,0.143228719797024,0.607612364778385
"VPS11",0.230214303139245,5.68155322133316,2.20455769256034,0.143549466370717,0.608707357616493
"ANAPC15",-0.239407687338077,3.62910270895881,2.20318801382674,0.143671408255316,0.608958751344707
"CXorf38",0.196713551576101,2.66119821138832,2.20161249646442,0.14381182383902,0.609111467051574
"CRYBA1",0.43136334534788,1.69957916971049,2.20137748020009,0.143832782887474,0.609111467051574
"TMEM165",-0.341658093188915,5.36792486777653,2.19731970246058,0.144203035065795,0.609905896815298
"ASB9",0.399986817996632,2.9654434491816,2.19721520137191,0.144206619284187,0.609905896815298
"CCNT1",-0.204401212223563,5.67687505599372,2.1971696778362,0.144208637810634,0.609905896815298
"CIB1",0.208742761664972,3.90107422882808,2.19639784325952,0.144277703730474,0.609932580494335
