"","logFC","logCPM","F","PValue","FDR"
"HNMT",-0.300742526356354,4.41835122746496,2.30992398727193,0.134505917357801,0.805845024937876
"GORAB",-0.287596492458332,6.24306513748912,2.30897096197139,0.134584635940218,0.805845024937876
"KBTBD7",-0.24387249440436,3.62642334710545,2.3073900063221,0.134715337358763,0.805845024937876
"TMEM173",0.282165644457963,3.88991875034571,2.30732148052848,0.1347210058452,0.805845024937876
"PPIG",-0.169587624268684,7.20500521825626,2.30628844025611,0.134806492615909,0.805845024937876
"ACSF2",0.42166442124128,3.73987583662135,2.30622808038852,0.13483494696747,0.805845024937876
"MILR1",-0.484394567406727,2.36469027637573,2.30548216793082,0.134889549511691,0.805845024937876
"ZNHIT6",-0.258776284620418,5.00170803896945,2.30460810163648,0.134945678074647,0.805845024937876
"EAPP",-0.20852143798281,4.26628540704078,2.30421069533207,0.134978620070411,0.805845024937876
"PMPCB",-0.213241726399543,6.44450733417196,2.30420154400637,0.134979378755275,0.805845024937876
"C3orf67",0.514002591760392,4.15103044174497,2.30397322966717,0.13503140290555,0.805845024937876
"HNRNPH1",-0.174875649581456,9.38126391191276,2.30332468845757,0.135052096624895,0.805845024937876
"PIEZO1",0.294071604250029,6.62334692982893,2.30205988939636,0.135157066004477,0.805845024937876
"C8orf76",-0.233892607613714,3.5571153174357,2.30185487116109,0.135174089890456,0.805845024937876
"DEF8",0.218796500607432,3.95283939579399,2.29694844413776,0.135582235308527,0.805845024937876
"ZDHHC14",0.31437660568926,3.34230508181609,2.29680983657619,0.135593786039414,0.805845024937876
"SORBS1",-0.462552785115722,7.15248249307521,2.29710733874465,0.135602083514367,0.805845024937876
"SDR39U1",-0.316642148618405,3.07546887882562,2.29657686310223,0.135613203211503,0.805845024937876
"NPEPPS",-0.162165418896318,7.81556331747569,2.29557355035449,0.135696860805814,0.805845024937876
"NHLRC2",-0.172444445532496,5.4591678385552,2.29456529672585,0.135780990101328,0.805845024937876
"SH3BP5",-0.346430932826913,4.53072366840028,2.29386810976388,0.135839567482873,0.805845024937876
"CHD8",-0.12678855830664,7.7596886337383,2.29340156939974,0.135878166714272,0.805845024937876
"RAI14",-0.275918942031853,6.60512182457924,2.29316802403846,0.135897678456526,0.805845024937876
"MICU1",-0.169454561048691,4.19911814381038,2.28793459609216,0.136335755009637,0.807468598457481
"ZBTB2",0.229065806861082,3.9529176566766,2.28791088631395,0.136337743382093,0.807468598457481
"AHSA2",-0.259546470757791,4.98594387573484,2.28421020325139,0.136648502616125,0.808127376903642
"NAPA",0.222728367636041,4.89504192724936,2.28329157128722,0.136725769414732,0.808127376903642
"ZNF107",-0.593151520548388,6.98141310417986,2.28273909053836,0.136805337508863,0.808127376903642
"ITGB5",-0.399049104173246,6.60606702658735,2.28252515940482,0.136823345441706,0.808127376903642
"MAPK6",-0.220620698340181,5.64540477248717,2.28086601200907,0.136930026443198,0.808127376903642
"PDK2",-0.272499075515349,4.6726016509838,2.2806506513388,0.13694817897492,0.808127376903642
"TOX4",-0.133729730773104,5.6250021892096,2.27663433414621,0.137287217712277,0.809508827727513
"FXYD5",0.522838233549455,7.75692886155292,2.2753948629168,0.137425109723536,0.809508827727513
"ELP6",-0.181565810072093,3.58693746105884,2.27491899029419,0.137432313077594,0.809508827727513
"UTP18",-0.193852448121456,5.47880790161087,2.27119826173177,0.13774764398385,0.810553836651661
"GPSM2",-0.290712319154954,6.18477405213413,2.2708567624174,0.137776627644589,0.810553836651661
"TAF2",-0.188479643018169,7.60129693253318,2.26784374600552,0.138032651984721,0.811180289067313
"PAXBP1",-0.185803885794149,6.76736215987251,2.26763816363104,0.13805014082449,0.811180289067313
"INO80B",-0.297422966497313,3.32294709813435,2.26551723512409,0.138230716567459,0.811458945032116
"ATG2B",-0.16696002545431,6.93324629206114,2.26511901993442,0.138264650883162,0.811458945032116
"ADAL",-0.233690874077332,3.37796292086164,2.26231688654494,0.138503708790818,0.811464594402212
"ARFGAP1",0.268338497320796,6.39623799818467,2.26207891456798,0.138524032754907,0.811464594402212
"POLB",0.275355446634256,5.09072054056689,2.26176348685471,0.138550977105449,0.811464594402212
"AHCTF1",-0.212001969707738,8.12496867191295,2.25885530335626,0.138799683274297,0.811464594402212
"TSR2",-0.207325883628439,2.5551451524471,2.25843660896995,0.138835532074546,0.811464594402212
"DYRK1A",-0.177851760832672,6.55494735096295,2.25839970459766,0.138838692354436,0.811464594402212
"SF3B1",-0.165270552779593,9.3400463662668,2.25691513679919,0.138965890964622,0.811464594402212
"ETFDH",-0.197988712888373,4.84170248737126,2.25589814881739,0.139053104498924,0.811464594402212
"IL2RA",-0.540944381620205,3.81907658376343,2.25580550299623,0.139094097817498,0.811464594402212
"NUP160",-0.154372752357952,6.75415670098776,2.25533931284325,0.139101055253751,0.811464594402212
"SPATA6",-0.314223461707641,5.08346172613678,2.25354515130123,0.13925513147485,0.811531150711954
"DISP1",-0.3027434187573,5.63260780527736,2.25251967026646,0.139343284394124,0.811531150711954
"RUFY1",-0.156136113507632,5.91344290016626,2.25121517044099,0.139455515343945,0.811531150711954
"KIAA0196",-0.165245871668679,7.99389412473182,2.24871117124736,0.139671235474838,0.811531150711954
"EXOSC2",-0.198296683455613,4.35906051877955,2.24692507649964,0.139825342810354,0.811531150711954
"ATP5C1",0.27073967604788,6.87472329180532,2.24555504334741,0.139943684373862,0.811531150711954
"GLIPR1",-0.465458613144686,4.79375028319987,2.24449883304344,0.140068028758081,0.811531150711954
"PCF11",-0.192358798868128,7.13450868608513,2.2441090091532,0.140068715975635,0.811531150711954
"PGD",-0.273266312348115,5.87074907414693,2.24375235620907,0.140099573816649,0.811531150711954
"TPM3",-0.162978983413498,8.82928206901225,2.24279069362179,0.140182816516163,0.811531150711954
"INF2",0.293070600298078,7.03652426283359,2.24204202968051,0.140247661241185,0.811531150711954
"ZNF845",-0.295426619240643,6.59577802999603,2.24171457124851,0.140276034565745,0.811531150711954
"GADD45B",0.361439629206105,1.57582540831457,2.24168744564732,0.140278385217119,0.811531150711954
"EPB41L3",-0.325353013458957,6.62696807715261,2.24175870589987,0.140282178734209,0.811531150711954
"XRRA1",0.358419741852659,4.78518023440867,2.23972607804111,0.140458622419479,0.811840851217999
"HECTD3",-0.233038250940678,5.14761560977758,2.23851956773295,0.140553219740305,0.811840851217999
"KCTD13",-0.236025479461524,3.21116759835806,2.23405905116227,0.140941251976647,0.811840851217999
"CFI",-0.685568300110167,6.45891281389736,2.23371281510938,0.141004441569453,0.811840851217999
"FERMT2",-0.277931377469718,5.71513882412759,2.23284130305365,0.141047401602425,0.811840851217999
"ATF6B",0.200694384744746,6.07824113375613,2.23238165683609,0.14108749236204,0.811840851217999
"ACAP3",-0.316695970937282,4.29297366368843,2.23228323410251,0.141096078589573,0.811840851217999
"RNF103",-0.207561436648359,4.73034665225783,2.23182604406225,0.141135970950035,0.811840851217999
"SNORD22",-0.919880645303786,6.23588290500287,2.22901175143666,0.14141483194762,0.811840851217999
"RPF1",-0.228503480808784,4.77377232330585,2.22840035683516,0.141435295219111,0.811840851217999
"MYL12B",-0.238098612834952,6.61241817031207,2.22839771304721,0.141435526506316,0.811840851217999
"ATP6V1D",-0.209733539094414,5.43996302018582,2.22802830618154,0.141467847713799,0.811840851217999
"ARHGEF6",-0.417768723835411,6.96979490139595,2.22736499322539,0.141558915198135,0.811840851217999
"FAM198B",-0.446889007933002,5.76176090773002,2.22709848083704,0.141582249636876,0.811840851217999
"NGDN",-0.171493826829143,4.18803556069799,2.22663926862703,0.141589457630319,0.811840851217999
"ZC3HC1",-0.335519312271854,3.98584312549386,2.22444075527171,0.141782183466782,0.812081403223013
"DUSP4",0.469627308469702,5.74649066770282,2.22462955983868,0.141798626569158,0.812081403223013
"CHMP4A",-0.178305934473988,4.22502593007862,2.2189849858262,0.142261755072239,0.814253639962677
"THRB",-0.557665423151008,3.36889999176618,2.21761115580224,0.142415808169088,0.814655326705742
"C2CD3",-0.210226278775153,6.91715903543162,2.21426865016838,0.142677837848916,0.815673831092713
"NDUFS6",-0.300259830673189,6.24875549266504,2.20942999424128,0.143106172167387,0.816134400254807
"CDK4",-0.370475433635304,7.61597675445874,2.20903356937647,0.143171635149384,0.816134400254807
"PJA2",-0.20317751566038,6.93028025568339,2.20751856744575,0.143275787051593,0.816134400254807
"TMBIM4",-0.410826710611947,6.03821131743722,2.20551012919071,0.143487239496076,0.816134400254807
"TM2D1",-0.204646670962415,5.00116838264203,2.20482580467736,0.143515129558517,0.816134400254807
"NR1H2",0.215030714770171,3.2830476372898,2.20428090203856,0.143563618622962,0.816134400254807
"TOP1",-0.193001402632856,7.36617740517322,2.20336836586031,0.14364486454329,0.816134400254807
"ITGAX",0.438936414902415,6.62522740428737,2.20315123298545,0.143697179783754,0.816134400254807
"DPY19L2P2",-0.484933458478641,5.17478645798895,2.20252824504163,0.143752684527913,0.816134400254807
"LGALS3BP",0.425997691970376,6.56882257181298,2.20186336467811,0.143811948972198,0.816134400254807
"ZNF558",-0.379388776009179,3.76230445181526,2.2005932718542,0.143903656041871,0.816134400254807
"ELP3",0.18120336359183,6.10796181766988,2.1985697412574,0.144072975749464,0.816134400254807
"TRIM23",-0.155385019293492,4.6823327083168,2.19852338644043,0.144077118493926,0.816134400254807
"CORO7",0.260563856325209,4.47708436808935,2.19792678487625,0.144130449246265,0.816134400254807
"TTC28",-0.336856166702209,5.85409654121193,2.19676842262786,0.144244087071906,0.816134400254807
"NUP85",-0.216351923597829,6.20359838289916,2.19664994066914,0.14424466415158,0.816134400254807
"RAD18",-0.239296278832088,4.37384622098958,2.19519548344046,0.144374894122053,0.816134400254807
"ZFP69",-0.286171731417368,4.6795472430456,2.19494381148031,0.144397442244766,0.816134400254807
"L3HYPDH",-0.191261210272394,3.22916603409681,2.19462585100713,0.144425935192139,0.816134400254807
"HBS1L",0.210583893491957,6.80734536778701,2.19447671665911,0.144439301597956,0.816134400254807
"MKNK2",0.238319628219512,5.38771460850584,2.19152749591976,0.14470392411299,0.816134400254807
"NABP1",0.341292717838869,5.4940964534104,2.19147833871376,0.14471828693008,0.816134400254807
"SLC25A28",0.226574119145345,3.95918084963862,2.18983867281868,0.144855708125325,0.816134400254807
"ZSCAN16",-0.308624408154574,3.55337545500701,2.18798615512105,0.145022415962309,0.816134400254807
"SLC29A3",0.345993591979936,5.09966288859766,2.18747315255953,0.145078565677641,0.816134400254807
"DAPK1",0.355239068785667,6.7332331488618,2.18666667501902,0.145165472458254,0.816134400254807
"RIC8B",-0.172107120868332,4.42778253091624,2.18622337911857,0.145181253898285,0.816134400254807
"SNTB1",-0.432805912734418,5.07613176267135,2.18596750748946,0.145237275260636,0.816134400254807
"ARL1",-0.17111358265561,5.64047362620424,2.18557567311751,0.145239667067331,0.816134400254807
"CAPG",0.721008091466162,5.70432262511896,2.18518845367256,0.145307548969266,0.816134400254807
"GABPA",-0.153484153435082,5.08496751430591,2.18420717144859,0.145363174347865,0.816134400254807
"TEKT4P2",-0.409639296336719,3.17263747514798,2.18228845719527,0.14555113047377,0.816579043951962
"ZNF655",-0.191707597238344,5.84547013715738,2.18105253980233,0.145648342747123,0.816579043951962
"IPO5",-0.242857090485631,7.45402828579798,2.18054168878925,0.145694582844512,0.816579043951962
"TAF9B",-0.224278143890479,4.87595683038257,2.17839379291223,0.14588918724143,0.816659140922136
"NT5DC1",0.291272202957309,5.41191630705585,2.17557858876504,0.146144706756349,0.816659140922136
"MORN1",-0.265383016317904,3.03782579751207,2.17480865975455,0.146214678805906,0.816659140922136
"WDR78",-0.387591835536556,3.20808019748629,2.17382017579693,0.146312034982988,0.816659140922136
"MAN2B1",0.190724256279978,7.57004432477238,2.17205077671394,0.146465636696454,0.816659140922136
"REEP4",0.233249621592608,3.11293592242064,2.17199351395321,0.146470852689739,0.816659140922136
"PAPSS2",-0.451767699025143,5.44012968117731,2.172171407182,0.146487575588217,0.816659140922136
"TYW1B",-0.250684035178511,4.4949000091095,2.17171201356052,0.146496497334045,0.816659140922136
"TBL1XR1",-0.1708534126424,6.44748383227359,2.17095819972462,0.146565195250226,0.816659140922136
"DIP2B",-0.267532550863872,7.85484520734497,2.170548405638,0.146602556980785,0.816659140922136
"SUCLA2",-0.161514820309525,5.94679283168506,2.16764565570468,0.146867522141565,0.816659140922136
"ROCK1",-0.177567653177987,7.7913422212697,2.16734806756019,0.146894717515277,0.816659140922136
"BTBD10",-0.198093629457867,4.63329559347315,2.16725543081073,0.146903184401623,0.816659140922136
"FMOD",-0.585736790516161,3.33636967879985,2.16753822590699,0.146910257435219,0.816659140922136
"NCF1C",0.572814909762112,4.45845903518505,2.16590934109479,0.147059194714986,0.816659140922136
"SNORA3B",-0.381439235379542,3.7455260622362,2.16521280858701,0.147103890387991,0.816659140922136
"TRIP13",-0.419376252214264,3.9927566102144,2.16109303199599,0.14749980070926,0.816659140922136
"GSK3A",0.158656227339917,5.54777621625598,2.16017626560649,0.147551885761893,0.816659140922136
"AIP",0.246759510112747,4.22306979396716,2.15994140539654,0.147573464016096,0.816659140922136
"NDST2",0.253629711614352,5.7342980361222,2.15960443429947,0.147604430295995,0.816659140922136
"NAE1",-0.251376092473515,5.58855728784007,2.15954303556389,0.147610073401606,0.816659140922136
"MDC1",-0.248272609324417,7.56359337379944,2.15922005073307,0.14763976277683,0.816659140922136
"MEIS1",0.446201296271795,4.05054074868544,2.15928352609759,0.147666831475694,0.816659140922136
"MBTD1",-0.222898467972159,5.33109438887539,2.15827395656253,0.14772676934008,0.816659140922136
"LRRC40",-0.215777295492331,4.62803041229011,2.15646592083634,0.147893208678556,0.816827189078422
"BRD8",-0.226470616204458,6.21032910799632,2.15611692723222,0.147925360402445,0.816827189078422
"NUP62",0.21116864488575,7.22350464059112,2.15329043585507,0.148186055004803,0.816910024990521
"SRPRB",0.183642125457094,4.9243143529718,2.15311660642718,0.148202105104947,0.816910024990521
"TSSC1",0.15742279468757,3.38800135164172,2.15201418087288,0.148303941674241,0.816910024990521
"TAF11",-0.19924912160362,5.06136237830745,2.15160790734915,0.148341491634739,0.816910024990521
"USP47",-0.15084539738649,7.08156181445942,2.15074878238902,0.148420932813415,0.816910024990521
"MCFD2",-0.162962253751321,5.75701982681663,2.14983425890008,0.148505550722801,0.816910024990521
"PITPNC1",-0.28108305716294,4.50015347282575,2.14883527554178,0.14859804731613,0.816910024990521
"RND3",-0.428902214073523,5.22617862262464,2.14902673566382,0.148613200263384,0.816910024990521
"BTD",0.249877250893811,4.01118163554939,2.14557285232603,0.148900582779795,0.817706439295292
"RRP1B",-0.191088993378751,5.62070220947503,2.14437424284208,0.149011913123452,0.817706439295292
"UBE3A",-0.182772912067465,8.28143071739322,2.14269665933699,0.149167894024427,0.817706439295292
"PGBD1",-0.322783712029143,3.91894214283445,2.14035185164924,0.149386230368259,0.817706439295292
"HIST1H2AK",0.462003479750202,4.43413656146919,2.14026162123228,0.149427508777888,0.817706439295292
"CDK5RAP2",-0.239664633106084,8.0673263150696,2.13851975816424,0.149557083278984,0.817706439295292
"STAT5A",0.315865405533267,5.40273184668277,2.13579165336825,0.149811914286891,0.817706439295292
"STPG1",-0.395571020762411,2.91465789987738,2.13340860654144,0.150037844100044,0.817706439295292
"HAVCR1",0.622747310831856,2.28088539769348,2.13368657698743,0.150041749349744,0.817706439295292
"REV3L",0.385750817430129,8.41384589326411,2.13256104043958,0.150146189890893,0.817706439295292
"WDR46",-0.256269403471352,5.66649980019508,2.13071196113579,0.150287748966426,0.817706439295292
"GAB2",0.34015259963518,6.67459102291576,2.13042059308316,0.15033319511451,0.817706439295292
"GNAI3",-0.224422305162431,5.18429384776635,2.13018370187447,0.15033733364175,0.817706439295292
"SH3PXD2B",-0.322471757905112,6.38014678018832,2.12814155349521,0.150539110661544,0.817706439295292
"SLC38A1",-0.621550636905837,6.19830390574684,2.12811958910249,0.150564107923599,0.817706439295292
"ROBO1",-0.344758406363721,7.02785438721869,2.12715221752375,0.15064517229299,0.817706439295292
"PSMB5",-0.287566870427154,4.57273030333212,2.12627209183766,0.150705085288347,0.817706439295292
"JADE2",0.287793371128241,4.6302586113157,2.12531890273404,0.150794857860661,0.817706439295292
"DPH7",-0.221804658076838,3.42846651097029,2.12523910951103,0.150802375703161,0.817706439295292
"PFN2",-0.352067905845853,4.67356376154014,2.12496016171861,0.150840220543327,0.817706439295292
"MAPK8",-0.193492701026104,4.66403948272802,2.12446666332066,0.150875175411449,0.817706439295292
"EIF4G3",-0.152495947580023,7.76065099961683,2.12425833636742,0.150894816307139,0.817706439295292
"EP300",-0.167158729056945,9.43654986973764,2.12368623889591,0.150948768456488,0.817706439295292
"IRF2",0.222244212615741,5.03909181867475,2.12271381097791,0.151040525494585,0.817706439295292
"DDX60L",0.327926791653063,6.61388417262483,2.12004438525003,0.151304458226236,0.817706439295292
"NT5C",-0.26023914917385,2.81645571950435,2.11893136005264,0.151398048865913,0.817706439295292
"UBXN7",-0.174399338411346,6.13497103655291,2.11770317477322,0.151514350145001,0.817706439295292
"TSPAN14",0.323152908388386,6.39203709930609,2.11753298217072,0.151540381699508,0.817706439295292
"OXNAD1",-0.322265957031983,4.33269441430067,2.11620505771705,0.151656352691293,0.817706439295292
"DDX50",-0.156041193995199,5.47938430282137,2.11597236199293,0.151678423165,0.817706439295292
"PRPSAP2",-0.203867807733186,4.31229302954116,2.11591256555224,0.151684095275796,0.817706439295292
"TRAPPC3",-0.208861891648661,3.91287571269737,2.11586850899985,0.151688274505638,0.817706439295292
"ZNF701",-0.383240939677565,5.38663421342406,2.11381434020508,0.151916099574539,0.817706439295292
"PRMT3",-0.155769494376643,5.2515758424929,2.11214625030717,0.152041853491419,0.817706439295292
"BLOC1S6",-0.169496677746053,5.21512356780121,2.11178182087937,0.152076522218019,0.817706439295292
"MADD",0.184821264400542,6.64711626539095,2.10817435376173,0.152420201856771,0.817706439295292
"LRRC47",-0.204653152259482,4.39325103202477,2.10807449368159,0.152429728248453,0.817706439295292
"RERE",-0.194247698804018,7.03544995464607,2.10744369246887,0.152489921030211,0.817706439295292
"STXBP6",-0.477023778986449,3.06357299869437,2.10549846627761,0.152708513297833,0.817706439295292
"MTERF4",-0.27129403788831,4.72968270363518,2.10460853663637,0.152760800610102,0.817706439295292
"TRUB2",-0.259334831408675,4.4835265436998,2.10201318266555,0.153009259091757,0.817706439295292
"OSBPL2",-0.231062211656114,5.14627527430503,2.10119546273353,0.153087638347996,0.817706439295292
"RHOA",-0.204129385058945,7.06978521607294,2.10069369717757,0.153135756170479,0.817706439295292
"LRRC45",-0.267681536320783,3.65067201199664,2.09959968818125,0.153240729337299,0.817706439295292
"SARS",-0.255697332154559,6.57606116734646,2.09935584062842,0.153264138577641,0.817706439295292
"ST7",0.272217101392074,5.16026165248695,2.09885815641189,0.153311928909013,0.817706439295292
"ZNF780A",-0.231988741263112,6.09664642685724,2.09850899904392,0.153345467228473,0.817706439295292
"CCDC88A",0.234958899133727,8.27621871370578,2.09799072809151,0.153395265484687,0.817706439295292
"RNASET2",-0.377200793124666,6.74970839419517,2.0971253405437,0.153511239965563,0.817706439295292
"ATG12",-0.264299041355617,3.81278646170627,2.09484174464739,0.15369824120342,0.817706439295292
"ABI2",-0.21439902627511,5.11953178284994,2.09466451698831,0.153715313624275,0.817706439295292
"DNAJA4",-0.59060562010562,5.77602431210809,2.09424101135792,0.15378889422304,0.817706439295292
"CYBRD1",-0.375504492673127,6.12526152062394,2.09364806105136,0.15384604576162,0.817706439295292
"STAMBP",-0.149241060889197,4.98592170187625,2.09084826447928,0.154083470511795,0.817706439295292
"ASPH",-0.224052868965055,7.50820211703601,2.09043687289996,0.15412321897988,0.817706439295292
"POLR3B",-0.162152074665153,5.84829445486034,2.09033998804576,0.154132581685629,0.817706439295292
"CSNK1A1",-0.222779656751263,7.80854738977614,2.09016196313017,0.154149787285091,0.817706439295292
"TCF4",-0.379496212280324,7.45065062592986,2.08930478146368,0.154265426975267,0.817706439295292
"FAM86C2P",-0.243550842701077,2.73748820282304,2.08886008452754,0.154275678059875,0.817706439295292
"NUS1",0.178579706771481,5.84476697716466,2.08829805745161,0.154330062651838,0.817706439295292
"ZRANB3",-0.206287473615717,3.77545164183061,2.08822820514813,0.154336823473219,0.817706439295292
"MUTYH",-0.233116379627298,4.52301995812114,2.08813388154523,0.154345953354279,0.817706439295292
"ZNF526",0.24951856719716,5.39886902499283,2.08735811772444,0.154421065835891,0.817706439295292
"HECTD4",-0.175222282862907,7.71773635233722,2.08696170471887,0.154459464507152,0.817706439295292
"THUMPD1",-0.138554278843055,4.32364627615577,2.08522353433122,0.154627964129066,0.817706439295292
"TBC1D23",-0.182144955842735,5.71886390463536,2.08477028217844,0.154671937903509,0.817706439295292
"DDX10",-0.167136237853205,5.25430046609702,2.08458398916718,0.154690015962671,0.817706439295292
"ERBB2IP",-0.179521114487039,8.46826509206172,2.08207266803853,0.15493395720003,0.817706439295292
"COPS3",-0.216963352431516,5.6586600721059,2.08163425409207,0.154976589130436,0.817706439295292
"FBXO32",0.318051142735169,5.05119148460322,2.08148809875875,0.154990804495317,0.817706439295292
"METTL23",-0.245744482106771,4.08477135894549,2.07895615819154,0.155237307214505,0.817706439295292
"SNORD42B",-0.38576745994124,-0.491820686927952,2.07869407067524,0.155262849381852,0.817706439295292
"PIN1",0.151573648401518,3.36748408434002,2.07742218971615,0.155386872117757,0.817706439295292
"NEK1",-0.175819826712183,6.47863484667464,2.07713048643943,0.155415332732468,0.817706439295292
"SRRD",0.281905700062488,4.16493682858035,2.07399395602429,0.155721738385541,0.817706439295292
"NUP37",-0.19794825159474,4.15949561835294,2.07291930140987,0.15582688245003,0.817706439295292
"DTNA",-0.480041616084917,5.39926906930418,2.07298260093614,0.155853413880592,0.817706439295292
"COMMD2",-0.197405336076031,4.39305333599759,2.07208563739139,0.155908504970846,0.817706439295292
"UTP11L",-0.247714249374706,5.28913970596497,2.07163564555004,0.155952583540223,0.817706439295292
"PTPDC1",-0.231448877824419,4.13671838262808,2.07128409927409,0.155987029055702,0.817706439295292
"PTRHD1",0.433496883789968,1.32260068035651,2.07003542277515,0.15610944962328,0.817706439295292
"TFE3",-0.220417603711326,4.44930729660054,2.06795203375127,0.156313954831741,0.817706439295292
"INVS",-0.175808236107154,6.25661660069908,2.06745006949056,0.156363274222972,0.817706439295292
"ALS2CR12",-0.371747830338275,3.54749245525202,2.06725054050007,0.156392757225705,0.817706439295292
"GFPT2",-0.437426928642276,4.18054088514117,2.06713438721675,0.156427013300985,0.817706439295292
"RDH11",0.249003949050254,4.81670756490886,2.06636909074296,0.156469544971723,0.817706439295292
"CD40LG",-0.638340378554048,2.02443520525639,2.06663209577401,0.156476393200298,0.817706439295292
"AKR1C3",-0.451716940232228,3.11700611811066,2.06647548622751,0.156491793082831,0.817706439295292
"CRK",-0.208992985719081,3.40033921281482,2.06497775345852,0.156606450865882,0.817706439295292
"ZNF81",-0.196929011977931,5.08621083925168,2.06277935391268,0.156823055300848,0.817706439295292
"EMP3",0.309851658215226,6.22427061007032,2.06251124613347,0.156850400764004,0.817706439295292
"HNRNPC",-0.180655869016995,9.2220520019306,2.06120807670408,0.156978084417826,0.817706439295292
"IDUA",0.332575697225783,3.8028461743342,2.06000515025332,0.157096891146254,0.817706439295292
"MERTK",-0.340709936020158,7.14302400769918,2.05921071157214,0.157199007729385,0.817706439295292
"PRKRIR",0.419730929837625,4.80678636754887,2.05690434854194,0.15743631304268,0.817706439295292
"TALDO1",-0.268089245818527,6.89706851419709,2.05545349481435,0.157547383835611,0.817706439295292
"VCAN",-0.567167198093161,10.3399357263707,2.05509585846635,0.157615528038193,0.817706439295292
"SYNGR1",-0.402148003889533,4.11045913913356,2.0544834718243,0.157674045018769,0.817706439295292
"FBXW2",-0.155674179114045,5.42963096312406,2.0531454277245,0.157776396411354,0.817706439295292
"OCIAD2",-0.649035911841293,2.56509548046821,2.05272759124898,0.157850574846829,0.817706439295292
"IFIT5",0.278610993007442,4.8379488572681,2.0522246396498,0.15786786776376,0.817706439295292
"ZNF615",-0.260159736216567,4.38005416292885,2.05197756332112,0.157892422919672,0.817706439295292
"DPP4",-0.571797927803784,4.85311645486207,2.05099940062692,0.15802235307604,0.817706439295292
"PPM1G",-0.204536549889097,6.12925363961631,2.05027861681461,0.158061389775933,0.817706439295292
"IL10RA",0.461906246201897,7.41580369871169,2.0497481866459,0.15814685699542,0.817706439295292
"AZI2",-0.191932338093158,5.64350300049615,2.04936680822356,0.158152159654497,0.817706439295292
"ULK2",-0.260307783575029,5.18856122256163,2.04846757814533,0.158241736903772,0.817706439295292
"HERC5",0.432518422112353,4.76736890530679,2.04765973843765,0.158354926163675,0.817706439295292
"DEDD",0.172077367942074,4.78863164208955,2.04597592934732,0.158490253093581,0.817706439295292
"DGCR6L",-0.318579419131187,2.83520836595615,2.04530356585798,0.158557392386587,0.817706439295292
"GPBP1",-0.150185972952655,6.3403211931571,2.04520267931769,0.158567469340366,0.817706439295292
"KLF5",-0.705560386300313,4.99066649938488,2.04450154213404,0.158670179847509,0.817706439295292
"NTPCR",-0.231000289103131,4.06438041333194,2.04378468557661,0.158709183353025,0.817706439295292
"SNORA53",-0.386241968550417,7.36560452856685,2.04351021969361,0.158769285424139,0.817706439295292
"ETV6",0.17458099422579,5.68531770565685,2.04136547678597,0.15895129989192,0.817706439295292
"HSCB",-0.226563259449025,2.96794891086762,2.04123820137224,0.158964049657217,0.817706439295292
"DRG1",-0.244613686151738,5.64271658144859,2.04105324332233,0.158982579885785,0.817706439295292
"STK17A",-0.326994274888293,4.97295261746072,2.04039589113254,0.159055858693543,0.817706439295292
"ANKLE2",-0.12430453965188,5.96769570542548,2.04029570933063,0.159058500585181,0.817706439295292
"TAPT1",0.245928698081548,4.74790126878329,2.03999291031919,0.159088859195543,0.817706439295292
"TRMT112",-0.177473784492982,4.17246908767517,2.03945339529965,0.159142967700007,0.817706439295292
"HN1",-0.268442089867263,4.60097025111732,2.0377909529064,0.159309830842703,0.817706439295292
"STK40",-0.236933661195363,4.09293900204017,2.03710688501626,0.159378551602593,0.817706439295292
"NDC80",-0.361369021268936,4.59882705269595,2.03631453107724,0.159477993216999,0.817706439295292
"RBM26",-0.212386740860994,7.22958501000249,2.03561231982895,0.159528814526911,0.817706439295292
"PWP2",-0.192292371016728,4.72614265059091,2.03346942850896,0.159744548560073,0.817706439295292
"ADNP",-0.250647987133436,7.15928749599486,2.03261855142862,0.159830304466906,0.817706439295292
"CSNK1D",-0.17081660437599,7.86135810733212,2.0322879337205,0.1598636403754,0.817706439295292
"DTX3",-0.282540638512501,3.31345094911978,2.03061706097431,0.160032237345052,0.817706439295292
"TRIM22",0.456116656863586,6.5439728487303,2.03068227352205,0.160058274990292,0.817706439295292
"LMBR1L",-0.250886049787324,5.41512714272966,2.03014886990594,0.160079516719756,0.817706439295292
"MRPL47",-0.216104168371086,4.63848597896159,2.03008263935974,0.160086206201136,0.817706439295292
"ZMPSTE24",-0.167593952349036,5.54878466850016,2.0272095668802,0.16037670958802,0.817706439295292
"YAE1D1",-0.238491507157036,3.94512963350046,2.0259213596358,0.160507163303634,0.817706439295292
"MYH3",0.416536550709931,5.15000678789325,2.02606161854044,0.160525563067012,0.817706439295292
"FUT10",0.276480748411505,3.87891670283688,2.02567473686643,0.160532152347509,0.817706439295292
"SNRNP27",-0.139024909179256,4.8585778090213,2.02540013854634,0.160559981361326,0.817706439295292
"PTPN22",0.539593349733562,5.09777572111113,2.02476989413455,0.16065648046058,0.817706439295292
"MPPE1",-0.18470411148353,3.437114192325,2.02390507243643,0.16071159692861,0.817706439295292
"FBXO4",-0.290354424147434,4.21345129708333,2.02342816257263,0.160759995836821,0.817706439295292
"CTBS",-0.233526789762231,4.20917113890835,2.02155555444463,0.160950201148221,0.817706439295292
